,drugbank_id,name,cas,smiles,logP ALOGPS,logP ChemAxon,solubility ALOGPS,pKa (strongest acidic),pKa (strongest basic),F,carbonyl,sulfinyl,sulfonyl,nitroso,nitro
103,DB00235,Milrinone,78415-72-2,CC1=C(C=C(C#N)C(=O)N1)C1=CC=NC=C1,1.04,0.33,2.09e-01 g/l,7.54,4.82,0.0,1.0,0.0,0.0,0.0,0.0
104,DB00238,Nevirapine,129618-40-2,CC1=C2NC(=O)C3=C(N=CC=C3)N(C3CC3)C2=NC=C1,1.75,2.49,1.05e-01 g/l,10.37,5.06,0.0,1.0,0.0,0.0,0.0,0.0
105,DB00240,Alclometasone,66734-13-2,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])[C@H](Cl)CC2=CC(=O)C=C[C@]12C,2.11,1.68,1.37e-01 g/l,12.45,-2.9,0.0,2.0,0.0,0.0,0.0,0.0
106,DB00242,Cladribine,4291-63-8,NC1=C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=NC(Cl)=N1,-0.12,-0.28,6.35e+00 g/l,13.89,1.33,0.0,0.0,0.0,0.0,0.0,0.0
107,DB00243,Ranolazine,142387-99-3,COC1=CC=CC=C1OCC(O)CN1CCN(CC(=O)NC2=C(C)C=CC=C2C)CC1,2.08,2.83,1.10e-01 g/l,13.6,7.17,0.0,1.0,0.0,0.0,0.0,0.0
108,DB00244,Mesalazine,89-57-6,NC1=CC(C(O)=O)=C(O)C=C1,0.75,-0.29,1.22e+01 g/l,2.02,5.87,0.0,1.0,0.0,0.0,0.0,0.0
109,DB00246,Ziprasidone,146939-27-7,ClC1=C(CCN2CCN(CC2)C2=NSC3=CC=CC=C23)C=C2CC(=O)NC2=C1,4.64,4.3,7.18e-03 g/l,13.18,7.09,0.0,1.0,0.0,0.0,0.0,0.0
110,DB00247,Methysergide,361-37-5,[H][C@@]12CC3=CN(C)C4=C3C(=CC=C4)C1=C[C@H](CN2C)C(=O)NC(CC)CO,2.22,1.82,2.24e-01 g/l,15.01,7.85,0.0,1.0,0.0,0.0,0.0,0.0
111,DB00248,Cabergoline,81409-90-7,[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@H](CN2CC=C)C(=O)N(CCCN(C)C)C(=O)NCC,2.97,2.58,6.40e-02 g/l,15.25,9.32,0.0,2.0,0.0,0.0,0.0,0.0
112,DB00249,Idoxuridine,54-42-2,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(I)C(=O)NC1=O,-0.7,-0.53,2.34e+01 g/l,8.06,-3.0,0.0,2.0,0.0,0.0,0.0,0.0
113,DB00252,Phenytoin,57-41-0,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,2.26,2.15,7.11e-02 g/l,9.47,-9.0,0.0,2.0,0.0,0.0,0.0,0.0
114,DB00253,Medrysone,2668-66-8,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C,3.06,3.13,3.37e-02 g/l,19.14,-0.26,0.0,2.0,0.0,0.0,0.0,0.0
115,DB00254,Doxycycline,564-25-0,[H][C@@]12[C@@H](C)C3=C(C(O)=CC=C3)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])[C@H]2O,-0.72,-3.4,6.30e-01 g/l,-2.2,7.75,0.0,3.0,0.0,0.0,0.0,0.0
116,DB00255,Diethylstilbestrol,56-53-1,CCC(=C(CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,4.62,5.19,1.09e-02 g/l,9.13,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
117,DB00256,Lymecycline,992-21-2,[H][C@@]12C[C@@]3([H])C(C(=O)C4=C(O)C=CC=C4[C@@]3(C)O)=C(O)[C@]1(O)C(=O)C(C(=O)NCNCCCC[C@H](N)C(O)=O)=C(O)[C@H]2N(C)C,-0.27,-8.3,1.31e+00 g/l,0.4,9.5,0.0,4.0,0.0,0.0,0.0,0.0
118,DB00259,Sulfanilamide,63-74-1,NC1=CC=C(C=C1)S(N)(=O)=O,-0.16,-0.25,1.04e+01 g/l,10.99,2.27,0.0,0.0,0.0,1.0,0.0,0.0
119,DB00260,Cycloserine,68-41-7,N[C@@H]1CONC1=O,-2.3,-2.4,8.77e+02 g/l,4.21,8.36,0.0,1.0,0.0,0.0,0.0,0.0
120,DB00261,Anagrelide,68475-42-3,ClC1=CC=C2N=C3NC(=O)CN3CC2=C1Cl,1.95,1.94,2.79e-01 g/l,12.55,3.62,0.0,1.0,0.0,0.0,0.0,0.0
121,DB00262,Carmustine,154-93-8,ClCCNC(=O)N(CCCl)N=O,1.24,1.02,1.53e+00 g/l,11.96,-5.3,0.0,1.0,0.0,0.0,1.0,0.0
122,DB00263,Sulfisoxazole,127-69-5,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,1.14,0.73,3.13e-01 g/l,5.8,2.17,0.0,0.0,0.0,1.0,0.0,0.0
123,DB00264,Metoprolol,37350-58-6,COCCC1=CC=C(OCC(O)CNC(C)C)C=C1,1.8,1.76,4.02e-01 g/l,14.09,9.67,0.0,0.0,0.0,0.0,0.0,0.0
124,DB00266,Dicoumarol,66-76-2,OC1=C(CC2=C(O)C3=C(OC2=O)C=CC=C3)C(=O)OC2=C1C=CC=C2,1.54,-1.6,6.62e-02 g/l,-12.0,-3.1,0.0,2.0,0.0,0.0,0.0,0.0
125,DB00267,Cefmenoxime,65085-01-0,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O,-0.13,-0.83,4.46e-01 g/l,3.04,4.14,0.0,3.0,0.0,0.0,0.0,0.0
126,DB00268,Ropinirole,91374-21-9,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,3.16,3.06,3.53e-01 g/l,13.24,10.17,0.0,1.0,0.0,0.0,0.0,0.0
127,DB00271,Diatrizoate,117-96-4,CC(=O)NC1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I,2.27,2.89,1.07e-01 g/l,2.17,-4.2,0.0,3.0,0.0,0.0,0.0,0.0
128,DB00272,Betazole,105-20-4,NCCC1=CC=NN1,-0.64,-0.62,1.56e+02 g/l,14.52,9.79,0.0,0.0,0.0,0.0,0.0,0.0
129,DB00273,Topiramate,97240-79-4,[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2,1.29,0.13,6.80e+00 g/l,11.09,-3.7,0.0,0.0,0.0,1.0,0.0,0.0
130,DB00274,Cefmetazole,56796-20-4,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@]2(NC(=O)CSCC#N)OC)C(O)=O,-0.38,-0.65,2.16e+00 g/l,3.38,-1.7,0.0,3.0,0.0,0.0,0.0,0.0
131,DB00275,Olmesartan,144689-63-4,CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(O)=O)C(C)(C)O,2.98,2.14,1.05e-02 g/l,0.91,5.57,0.0,1.0,0.0,0.0,0.0,0.0
132,DB00276,Amsacrine,51264-14-3,COC1=C(NC2=C3C=CC=CC3=NC3=CC=CC=C23)C=CC(NS(C)(=O)=O)=C1,4.66,3.16,3.17e-03 g/l,10.82,8.44,0.0,0.0,0.0,1.0,0.0,0.0
133,DB00277,Theophylline,58-55-9,CN1C2=C(NC=N2)C(=O)N(C)C1=O,-0.26,-0.77,2.29e+01 g/l,7.82,-0.78,0.0,2.0,0.0,0.0,0.0,0.0
134,DB00278,Argatroban,74863-84-6,C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C1=CC=CC2=C1NC[C@H](C)C2,0.19,-0.97,2.21e-01 g/l,3.07,10.91,0.0,2.0,0.0,1.0,0.0,0.0
135,DB00279,Liothyronine,6893-02-3,N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O,0.82,2.8,1.95e-02 g/l,0.3,9.48,0.0,1.0,0.0,0.0,0.0,0.0
136,DB00280,Disopyramide,3737-09-5,CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=NC=CC=C1)C(C)C,3.21,3.47,4.93e-02 g/l,16.19,10.42,0.0,1.0,0.0,0.0,0.0,0.0
137,DB00281,Lidocaine,137-58-6,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C,1.81,2.84,5.93e-01 g/l,13.78,7.75,0.0,1.0,0.0,0.0,0.0,0.0
138,DB00282,Pamidronate,40391-99-9,NCCC(O)(P(O)(O)=O)P(O)(O)=O,-1.4,-4.5,1.58e+01 g/l,0.67,9.86,0.0,0.0,0.0,0.0,0.0,0.0
139,DB00284,Acarbose,56180-94-0,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@H](O)[C@H](O)[C@H]1O,-2.7,-7.6,1.48e+02 g/l,11.23,7.03,0.0,0.0,0.0,0.0,0.0,0.0
140,DB00285,Venlafaxine,93413-69-5,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1,2.69,2.74,2.30e-01 g/l,14.42,8.91,0.0,0.0,0.0,0.0,0.0,0.0
141,DB00286,Conjugated Estrogens,438-67-5,[Na+].[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OS([O-])(=O)=O)C=C3CC[C@@]21[H],2.75,3.83,4.50e-03 g/l,-1.7,-7.5,0.0,1.0,0.0,1.0,0.0,0.0
142,DB00287,Travoprost,157283-68-6,CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)COC1=CC=CC(=C1)C(F)(F)F,4.02,3.84,7.59e-03 g/l,13.95,-2.9,3.0,1.0,0.0,0.0,0.0,0.0
143,DB00288,Amcinonide,51022-69-6,[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC1(CCCC1)O2)C(=O)COC(C)=O,3.16,3.2,7.74e-03 g/l,13.63,-3.4,1.0,3.0,0.0,0.0,0.0,0.0
144,DB00290,Bleomycin,11056-06-7,C[C@@H](O)[C@H](NC(=O)[C@@H](C)[C@H](O)[C@@H](C)NC(=O)[C@@H](NC(=O)C1=C(C)C(N)=NC(=N1)[C@H](CC(N)=O)NC[C@H](N)C(N)=O)[C@@H](OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)C1=CN=CN1)C(=O)NCCC1=NC(=CS1)C1=NC(=CS1)C(=O)NCCC[S+](C)C,-0.52,-9.7,2.82e-02 g/l,11.34,7.67,0.0,8.0,0.0,0.0,0.0,0.0
145,DB00291,Chlorambucil,305-03-3,OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl,3.81,3.94,7.73e-02 g/l,4.46,1.72,0.0,1.0,0.0,0.0,0.0,0.0
146,DB00293,Raltitrexed,112887-68-0,CN(CC1=CC2=C(NC(C)=NC2=O)C=C1)C1=CC=C(S1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,1.65,1.97,1.81e-02 g/l,3.72,-0.46,0.0,4.0,0.0,0.0,0.0,0.0
147,DB00294,Etonogestrel,54048-10-1,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],3.19,3.6,7.37e-03 g/l,17.99,-1.5,0.0,1.0,0.0,0.0,0.0,0.0
148,DB00295,Morphine,57-27-2,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,0.99,0.9,1.02e+01 g/l,10.26,9.12,0.0,0.0,0.0,0.0,0.0,0.0
149,DB00296,Ropivacaine,84057-95-4,CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C,2.91,4.07,2.53e-01 g/l,13.62,7.82,0.0,1.0,0.0,0.0,0.0,0.0
150,DB00297,Bupivacaine,2180-92-9,CCCCN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,3.31,4.52,9.77e-02 g/l,13.62,8.0,0.0,1.0,0.0,0.0,0.0,0.0
151,DB00299,Penciclovir,39809-25-1,NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2,-0.86,-1.5,7.45e+00 g/l,8.01,2.84,0.0,1.0,0.0,0.0,0.0,0.0
152,DB00300,Tenofovir,147127-20-6,C[C@H](CN1C=NC2=C1N=CN=C2N)OCP(O)(O)=O,-1.5,-3.7,1.87e+00 g/l,1.35,5.12,0.0,0.0,0.0,0.0,0.0,0.0
153,DB00301,Flucloxacillin,5250-39-5,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=C(F)C=CC=C1Cl)C(O)=O,2.69,2.44,5.45e-02 g/l,3.75,-0.93,1.0,3.0,0.0,0.0,0.0,0.0
154,DB00302,Tranexamic Acid,1197-18-8,NC[C@H]1CC[C@@H](CC1)C(O)=O,-1.4,-1.6,1.82e+01 g/l,4.56,10.22,0.0,1.0,0.0,0.0,0.0,0.0
155,DB00303,Ertapenem,153832-46-3,[H][C@]12[C@@H](C)C(S[C@]3([H])CN[C@@]([H])(C3)C(=O)NC3=CC=CC(=C3)C(O)=O)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,-0.2,-3.2,2.86e-01 g/l,3.37,9.03,0.0,4.0,0.0,0.0,0.0,0.0
156,DB00304,Desogestrel,54024-22-5,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCCC=C3CC[C@@]21[H],4.3,4.42,3.01e-03 g/l,17.99,-1.5,0.0,0.0,0.0,0.0,0.0,0.0
157,DB00305,Mitomycin,50-07-7,CO[C@]12[C@H]3N[C@H]3CN1C1=C([C@H]2COC(N)=O)C(=O)C(N)=C(C)C1=O,-0.55,-3.0,1.01e+01 g/l,-0.3,6.8,0.0,3.0,0.0,0.0,0.0,0.0
158,DB00308,Ibutilide,122647-32-9,CCCCCCCN(CC)CCCC(O)C1=CC=C(NS(C)(=O)=O)C=C1,4.72,2.54,4.73e-03 g/l,9.72,10.4,0.0,0.0,0.0,1.0,0.0,0.0
159,DB00309,Vindesine,53643-48-4,[H][C@@]12N3CC[C@@]11C4=CC(=C(OC)C=C4N(C)[C@@]1([H])[C@](O)([C@H](O)[C@]2(CC)C=CC3)C(N)=O)[C@]1(C[C@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=CC=CC=C21)C(=O)OC,3.53,2.79,7.00e-02 g/l,11.34,8.68,0.0,2.0,0.0,0.0,0.0,0.0
160,DB00310,Chlorthalidone,77-36-1,NS(=O)(=O)C1=C(Cl)C=CC(=C1)C1(O)NC(=O)C2=CC=CC=C12,1.27,1.6,5.28e-02 g/l,8.58,-2.6,0.0,1.0,0.0,1.0,0.0,0.0
161,DB00311,Ethoxzolamide,452-35-7,CCOC1=CC2=C(C=C1)N=C(S2)S(N)(=O)=O,1.87,1.6,6.88e-01 g/l,7.51,-1.9,0.0,0.0,0.0,1.0,0.0,0.0
162,DB00315,Zolmitriptan,139264-17-8,CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12,2.25,2.04,1.90e-01 g/l,13.0,9.55,0.0,1.0,0.0,0.0,0.0,0.0
163,DB00316,Acetaminophen,103-90-2,CC(=O)NC1=CC=C(O)C=C1,0.51,0.91,4.15e+00 g/l,9.46,-4.4,0.0,1.0,0.0,0.0,0.0,0.0
164,DB00317,Gefitinib,184475-35-2,COC1=C(OCCCN2CCOCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1,4.02,3.75,2.70e-02 g/l,16.11,6.85,1.0,0.0,0.0,0.0,0.0,0.0
165,DB00318,Codeine,76-57-3,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,1.2,1.34,5.77e-01 g/l,13.78,9.19,0.0,0.0,0.0,0.0,0.0,0.0
166,DB00319,Piperacillin,66258-76-2,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)C1=CC=CC=C1)C(O)=O,0.67,-0.26,1.19e-01 g/l,3.49,-4.3,0.0,6.0,0.0,0.0,0.0,0.0
167,DB00320,Dihydroergotamine,6190-39-2,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,3.04,2.71,2.29e-01 g/l,9.71,8.39,0.0,3.0,0.0,0.0,0.0,0.0
168,DB00322,Floxuridine,50-91-9,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(F)C(=O)NC1=O,-1.1,-1.3,4.08e+01 g/l,7.68,-3.0,1.0,2.0,0.0,0.0,0.0,0.0
169,DB00323,Tolcapone,134308-13-7,CC1=CC=C(C=C1)C(=O)C1=CC(=C(O)C(O)=C1)[N+]([O-])=O,2.63,3.28,5.69e-02 g/l,5.17,-6.4,0.0,1.0,0.0,0.0,0.0,1.0
170,DB00324,Fluorometholone,426-13-1,[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,2.34,2.42,1.66e-02 g/l,12.65,-3.4,1.0,2.0,0.0,0.0,0.0,0.0
171,DB00326,Calcium Gluceptate,29039-00-7,[Ca++].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O,-1.9,-4.0,3.98e+01 g/l,3.38,-3.0,0.0,2.0,0.0,0.0,0.0,0.0
172,DB00327,Hydromorphone,466-99-9,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O,1.69,1.62,4.39e+00 g/l,10.11,8.59,0.0,1.0,0.0,0.0,0.0,0.0
173,DB00328,Indomethacin,53-86-1,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O,4.25,3.53,2.40e-03 g/l,3.8,-2.3,0.0,2.0,0.0,0.0,0.0,0.0
174,DB00330,Ethambutol,74-55-5,CC[C@@H](CO)NCCN[C@@H](CC)CO,-0.12,-0.059,7.58e+00 g/l,14.82,9.55,0.0,0.0,0.0,0.0,0.0,0.0
175,DB00332,Ipratropium bromide,22254-24-6,[Br-].[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(CO)C1=CC=CC=C1)[N@+]2(C)C(C)C,0.21,-1.8,7.01e-04 g/l,15.15,-2.7,0.0,1.0,0.0,0.0,0.0,0.0
176,DB00333,Methadone,76-99-3,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,4.14,5.01,5.90e-03 g/l,18.78,9.12,0.0,1.0,0.0,0.0,0.0,0.0
177,DB00334,Olanzapine,132539-06-1,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,3.61,3.39,9.42e-02 g/l,14.17,7.24,0.0,0.0,0.0,0.0,0.0,0.0
178,DB00335,Atenolol,29122-68-7,CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,0.57,0.43,4.29e-01 g/l,14.08,9.67,0.0,1.0,0.0,0.0,0.0,0.0
179,DB00336,Nitrofural,59-87-0,NC(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O,0.23,-0.14,2.68e-01 g/l,11.79,-2.0,0.0,1.0,0.0,0.0,0.0,1.0
180,DB00337,Pimecrolimus,137071-32-0,[H][C@]12O[C@](O)([C@H](C)C[C@@H]1OC)C(=O)C(=O)N1CCCC[C@@]1([H])C(=O)O[C@@H]([C@@H](C)[C@@H](O)CC(=O)[C@H](CC)\C=C(C)/C[C@H](C)C[C@@H]2OC)C(\C)=C\[C@@H]1CC[C@H](Cl)[C@@H](C1)OC,4.36,6.81,1.52e-03 g/l,9.96,-2.9,0.0,4.0,0.0,0.0,0.0,0.0
181,DB00338,Omeprazole,73590-58-6,COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C,1.66,2.43,3.59e-01 g/l,9.29,4.77,0.0,0.0,2.0,0.0,0.0,0.0
182,DB00339,Pyrazinamide,98-96-4,NC(=O)C1=NC=CN=C1,-0.71,-1.2,9.37e+01 g/l,13.06,-0.68,0.0,1.0,0.0,0.0,0.0,0.0
183,DB00341,Cetirizine,83881-51-0,OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,2.98,0.86,6.58e-02 g/l,3.6,7.79,0.0,1.0,0.0,0.0,0.0,0.0
184,DB00342,Terfenadine,50679-08-8,CC(C)(C)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,5.89,6.48,4.58e-04 g/l,13.2,9.02,0.0,0.0,0.0,0.0,0.0,0.0
185,DB00343,Diltiazem,42399-41-7,COC1=CC=C(C=C1)[C@@H]1SC2=CC=CC=C2N(CCN(C)C)C(=O)[C@@H]1OC(C)=O,3.09,2.73,1.68e-02 g/l,12.86,8.18,0.0,2.0,0.0,0.0,0.0,0.0
186,DB00345,Aminohippurate,94-16-6,NC1=CC=C(C=C1)C(=O)NCC(O)=O,0.0,-1.0,3.13e+00 g/l,2.7,4.24,0.0,2.0,0.0,0.0,0.0,0.0
187,DB00346,Alfuzosin,81403-80-7,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N(C)CCCNC(=O)C1CCCO1,2.02,1.19,2.82e-01 g/l,14.64,7.3,0.0,1.0,0.0,0.0,0.0,0.0
188,DB00348,Nitisinone,104206-65-7,[O-][N+](=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C1C(=O)CCCC1=O,2.06,3.13,8.11e-03 g/l,2.71,-7.3,3.0,3.0,0.0,0.0,0.0,1.0
189,DB00349,Clobazam,22316-47-8,CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O,2.14,2.55,1.64e-01 g/l,4.07,-6.7,0.0,2.0,0.0,0.0,0.0,0.0
190,DB00350,Minoxidil,38304-91-5,NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1,1.24,1.3,1.99e+01 g/l,14.22,4.34,0.0,0.0,0.0,0.0,0.0,0.0
191,DB00351,Megestrol acetate,595-33-5,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@]12C,2.99,3.48,3.38e-03 g/l,17.83,-4.8,0.0,3.0,0.0,0.0,0.0,0.0
192,DB00352,Tioguanine,154-42-7,NC1=NC(=S)C2=C(N1)N=CN2,-0.36,-0.35,8.34e-01 g/l,10.53,3.7,0.0,0.0,0.0,0.0,0.0,0.0
193,DB00353,Methylergometrine,113-42-8,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](CC)CO,1.74,1.59,2.04e-01 g/l,15.0,7.93,0.0,1.0,0.0,0.0,0.0,0.0
194,DB00355,Aztreonam,78110-38-0,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(=O)O)\C2=CSC([NH3+])=N2)C(=O)N1S([O-])(=O)=O,0.04,-3.1,4.29e-02 g/l,-1.9,4.14,0.0,3.0,0.0,1.0,0.0,0.0
195,DB00356,Chlorzoxazone,95-25-0,ClC1=CC2=C(OC(=O)N2)C=C1,2.09,1.94,2.96e+00 g/l,9.39,-2.2,0.0,1.0,0.0,0.0,0.0,0.0
196,DB00357,Aminoglutethimide,125-84-8,CCC1(CCC(=O)NC1=O)C1=CC=C(N)C=C1,1.49,1.3,3.71e-01 g/l,11.69,4.28,0.0,2.0,0.0,0.0,0.0,0.0
197,DB00358,Mefloquine,53230-10-7,OC(C1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F,3.1,4.11,3.80e-02 g/l,13.79,9.46,6.0,0.0,0.0,0.0,0.0,0.0
198,DB00359,Sulfadiazine,68-35-9,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1,0.25,0.39,6.01e-01 g/l,6.99,2.01,0.0,0.0,0.0,1.0,0.0,0.0
199,DB00360,Tetrahydrobiopterin,17528-72-2,CC(O)C(O)C1CNC2=C(N1)C(=O)N=C(N)N2,-1.7,-2.7,2.21e+00 g/l,10.01,3.58,0.0,1.0,0.0,0.0,0.0,0.0
200,DB00361,Vinorelbine,71486-22-1,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)([C@@H](OC(C)=O)[C@@]2(O)C(=O)OC)[C@@]13[H])[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC,4.39,4.65,1.22e-02 g/l,10.87,8.72,0.0,3.0,0.0,0.0,0.0,0.0
201,DB00362,Anidulafungin,166663-25-8,[H][C@@]12C[C@@H](O)CN1C(=O)[C@@]([H])(NC(=O)[C@H](C[C@@H](O)[C@@H](O)NC(=O)[C@]1([H])[C@@H](O)[C@@H](C)CN1C(=O)[C@@]([H])(NC(=O)[C@@]([H])(NC2=O)[C@H](O)[C@@H](O)C1=CC=C(O)C=C1)[C@@H](C)O)NC(=O)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(OCCCCC)C=C1)[C@@H](C)O,1.87,-1.5,5.64e-02 g/l,9.46,-3.5,0.0,7.0,0.0,0.0,0.0,0.0
202,DB00363,Clozapine,5786-21-0,CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12,3.67,3.4,1.86e-01 g/l,15.9,7.35,0.0,0.0,0.0,0.0,0.0,0.0
203,DB00364,Sucralfate,54182-58-0,O[Al](O)OS(=O)(=O)OC[C@H]1O[C@@H](O[C@]2(COS(=O)(=O)O[Al](O)O)O[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]2OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O,0.98,-5.6,7.14e-01 g/l,13.53,-3.0,0.0,0.0,0.0,8.0,0.0,0.0
204,DB00365,Grepafloxacin,119914-60-2,CC1CN(CCN1)C1=C(F)C(C)=C2C(=O)C(=CN(C3CC3)C2=C1)C(O)=O,-0.12,0.12,6.32e-01 g/l,5.88,8.77,1.0,2.0,0.0,0.0,0.0,0.0
205,DB00367,Levonorgestrel,797-63-7,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],3.25,3.66,5.83e-03 g/l,17.91,-1.5,0.0,1.0,0.0,0.0,0.0,0.0
